[3, 1, 2, 0, 3, 1],93.63666666666667
[3, 3, 0, 3, 4, 1],92.12666666666667
[1, 1, 3, 2, 1, 1],88.21
[2, 2, 1, 3, 0, 2],92.19666666666667
[2, 3, 4, 0, 3, 1],92.49
[0, 4, 2, 0, 2, 0],10.0
[0, 0, 0, 0, 0, 4],10.0
[0, 0, 1, 4, 4, 2],75.53666666666668
[2, 4, 3, 4, 1, 4],87.63666666666666
[0, 0, 2, 0, 0, 4],10.0
[2, 0, 3, 2, 4, 3],93.2
[3, 0, 4, 1, 4, 4],90.8
[3, 1, 3, 2, 2, 1],93.68666666666667
[1, 3, 0, 3, 0, 1],91.97666666666667
[1, 1, 2, 0, 4, 1],87.33
[4, 0, 3, 1, 3, 0],90.23333333333335
[4, 0, 4, 3, 0, 1],90.45333333333333
[0, 2, 0, 3, 1, 2],92.21999999999998
[3, 2, 3, 4, 3, 4],92.32666666666665
[1, 0, 4, 0, 1, 4],79.55
[0, 2, 3, 2, 1, 3],92.17666666666666
[4, 3, 3, 0, 0, 0],10.0
[0, 3, 3, 4, 2, 2],91.88
[2, 4, 4, 2, 2, 1],89.94
[4, 4, 2, 0, 4, 3],83.65
[1, 0, 1, 3, 2, 1],92.05666666666667
[4, 1, 1, 2, 2, 0],89.89666666666666
[4, 2, 4, 2, 4, 1],84.56333333333333
[0, 0, 4, 2, 3, 2],88.71999999999998
[3, 2, 0, 3, 1, 1],92.27999999999999
[3, 3, 0, 2, 4, 3],93.57333333333334
[1, 4, 4, 3, 1, 2],92.11666666666667
[0, 2, 3, 0, 0, 4],86.46333333333332
[3, 1, 0, 2, 1, 1],92.00333333333333
[4, 2, 3, 1, 0, 3],93.24666666666667
[4, 2, 1, 2, 0, 2],90.06666666666666
[0, 1, 0, 3, 1, 1],91.76666666666667
[4, 4, 3, 3, 3, 3],92.13666666666667
[1, 3, 4, 1, 3, 3],93.18333333333334
[3, 3, 0, 3, 3, 3],93.67333333333333
[1, 3, 3, 1, 4, 2],90.23333333333335
[1, 4, 1, 2, 3, 2],92.08666666666666
[2, 1, 1, 2, 4, 2],90.19333333333333
[0, 2, 0, 2, 3, 3],92.32666666666665
[0, 3, 4, 2, 1, 4],91.12
[1, 3, 3, 1, 4, 4],86.75333333333333
[2, 2, 0, 1, 4, 4],90.03333333333335
[3, 4, 4, 4, 0, 1],86.08666666666666
[3, 3, 2, 4, 1, 3],93.06
[2, 2, 0, 3, 1, 0],92.13
[1, 0, 2, 2, 1, 4],90.17333333333333
[1, 4, 0, 2, 2, 4],88.54666666666667
[1, 4, 2, 1, 4, 1],77.84333333333332
[2, 0, 0, 3, 2, 0],92.12333333333333
[3, 2, 0, 2, 3, 2],93.24333333333334
[4, 2, 2, 3, 4, 2],91.19
[4, 1, 2, 4, 4, 3],87.08
[3, 1, 1, 4, 1, 4],87.08
[4, 1, 4, 4, 1, 4],51.126666666666665
[3, 0, 2, 4, 3, 2],92.70333333333333
[3, 2, 0, 1, 0, 1],89.74666666666667
[1, 1, 3, 0, 4, 4],86.44333333333334
[4, 0, 1, 3, 0, 1],90.93
[4, 3, 2, 4, 3, 2],91.79
[4, 0, 2, 1, 1, 1],85.83
[3, 1, 3, 3, 2, 4],92.53666666666668
[0, 2, 2, 3, 1, 3],92.94000000000001
[2, 1, 2, 0, 1, 0],88.68666666666667
[1, 2, 4, 0, 2, 1],88.75666666666666
[3, 2, 2, 1, 2, 3],94.12666666666667
[4, 3, 0, 4, 2, 4],88.68333333333334
[4, 0, 2, 2, 0, 0],88.77333333333333
[2, 4, 1, 3, 3, 3],92.75666666666666
[0, 0, 4, 0, 4, 1],10.0
[2, 0, 0, 0, 2, 0],86.64999999999999
[0, 1, 4, 2, 0, 3],92.18333333333332
[4, 0, 3, 1, 1, 3],87.08
[0, 4, 0, 1, 0, 2],88.60666666666668
[2, 4, 0, 1, 2, 4],87.48
[2, 3, 2, 2, 1, 4],91.67
[0, 2, 1, 3, 3, 4],91.89666666666666
[3, 4, 3, 2, 3, 0],93.24000000000001
[1, 2, 1, 2, 0, 2],89.29333333333334
[0, 4, 0, 0, 4, 0],10.0
[4, 0, 1, 1, 3, 4],85.65666666666668
[4, 2, 3, 0, 0, 3],91.41666666666667
[2, 0, 0, 0, 3, 3],90.78000000000002
[0, 0, 0, 1, 0, 0],86.45333333333333
[2, 4, 1, 0, 0, 2],88.85333333333334
[1, 4, 2, 1, 1, 3],88.37333333333333
[3, 0, 3, 1, 4, 1],93.42999999999999
[1, 0, 3, 2, 4, 4],90.26666666666667
[3, 1, 4, 4, 4, 3],91.08666666666666
[3, 1, 1, 0, 3, 4],92.17666666666666
[3, 2, 1, 0, 4, 0],88.45666666666666
[1, 2, 1, 3, 0, 1],92.11333333333333
[4, 1, 0, 0, 3, 1],89.96999999999998
[0, 2, 3, 1, 0, 0],86.53333333333335
[2, 0, 0, 4, 3, 1],91.04333333333334
[3, 2, 4, 4, 2, 1],92.08
[1, 0, 0, 1, 4, 0],80.17
[4, 2, 0, 4, 0, 4],86.96666666666665
[1, 2, 0, 0, 1, 0],86.42999999999999
[3, 1, 3, 2, 3, 4],92.77999999999999
[3, 3, 0, 2, 3, 2],93.58333333333333
[3, 1, 0, 2, 1, 3],92.35000000000001
[1, 2, 0, 3, 1, 1],92.11333333333334
[3, 1, 1, 1, 1, 0],91.88333333333333
[3, 4, 2, 4, 1, 3],91.47333333333331
[1, 1, 2, 4, 1, 4],79.05666666666667
[2, 2, 1, 4, 0, 3],91.18666666666667
[0, 1, 3, 4, 0, 0],75.70666666666666
[2, 3, 1, 4, 2, 3],92.73333333333333
[3, 3, 4, 2, 3, 0],93.14
[1, 0, 4, 3, 0, 2],91.90333333333335
[1, 3, 1, 3, 1, 2],93.04
[4, 4, 4, 4, 0, 0],75.51666666666667
[4, 1, 2, 0, 0, 4],81.64
[4, 4, 1, 3, 1, 3],91.26666666666667
[2, 4, 0, 1, 1, 3],91.12333333333333
[0, 3, 0, 1, 0, 2],93.03000000000002
[1, 3, 1, 4, 3, 4],87.29
[0, 3, 4, 4, 0, 1],91.00666666666666
[0, 0, 3, 2, 0, 4],88.89333333333333
[4, 4, 4, 0, 4, 0],68.77666666666666
[3, 3, 2, 3, 0, 1],92.99
[1, 3, 4, 0, 0, 0],10.0
[2, 1, 0, 1, 1, 1],87.32
[3, 4, 1, 3, 0, 3],92.79
[3, 2, 4, 1, 0, 2],92.55333333333333
[2, 4, 4, 0, 0, 1],86.93333333333334
[0, 2, 3, 2, 2, 2],89.42
[4, 2, 3, 4, 4, 1],86.86666666666666
[1, 1, 4, 0, 0, 4],69.96333333333332
[0, 0, 1, 0, 4, 4],10.0
[0, 2, 3, 2, 1, 4],89.68333333333334
[3, 1, 3, 2, 3, 0],92.99666666666667
[0, 0, 1, 2, 2, 3],88.63999999999999
[1, 4, 2, 0, 3, 3],92.53666666666668
[3, 0, 4, 4, 3, 2],92.27666666666669
[1, 1, 4, 4, 1, 4],52.796666666666674
[4, 1, 0, 0, 1, 1],79.79333333333334
[1, 2, 2, 3, 3, 4],92.01333333333334
[3, 2, 1, 3, 2, 4],92.80333333333333
[0, 1, 2, 1, 1, 0],86.43666666666665
[3, 1, 3, 1, 2, 2],93.61
[4, 3, 2, 4, 1, 4],86.11666666666667
[2, 3, 1, 4, 0, 2],91.92
[1, 4, 2, 0, 4, 4],84.46666666666665
[3, 0, 2, 1, 2, 0],93.08666666666666
[2, 4, 0, 2, 3, 0],92.15666666666668
[0, 3, 1, 1, 0, 3],93.74333333333334
[4, 4, 4, 1, 1, 3],86.64
[3, 1, 0, 0, 2, 3],93.04666666666667
[2, 2, 2, 0, 0, 1],89.24666666666667
[1, 4, 0, 0, 2, 2],89.87333333333333
[2, 4, 0, 4, 3, 1],88.91666666666667
[3, 2, 1, 1, 4, 2],92.88333333333333
[3, 3, 4, 4, 0, 4],88.58666666666666
[3, 1, 1, 1, 3, 0],93.64
[3, 2, 0, 4, 0, 1],88.88
[1, 1, 4, 4, 1, 2],85.94666666666666
[3, 4, 3, 3, 0, 2],92.97666666666667
[4, 0, 3, 4, 0, 4],83.27666666666666
[0, 0, 3, 3, 4, 2],92.10000000000001
[4, 4, 3, 2, 3, 2],91.56666666666666
[2, 3, 3, 1, 4, 3],93.88
[4, 4, 2, 0, 0, 3],85.24
[2, 4, 1, 0, 3, 2],91.19333333333333
[2, 3, 4, 3, 3, 4],92.41666666666667
[0, 0, 4, 3, 2, 2],92.08333333333333
[3, 2, 4, 4, 4, 0],88.35333333333331
[4, 3, 1, 4, 0, 4],85.52666666666669
[1, 4, 1, 4, 3, 0],91.11
[4, 3, 1, 3, 3, 0],92.01333333333334
[2, 1, 3, 3, 2, 3],93.20333333333333
[1, 3, 3, 1, 0, 0],86.32333333333334
[4, 0, 2, 0, 0, 3],83.95666666666666
[2, 3, 3, 3, 0, 1],92.63333333333333
[0, 1, 0, 1, 3, 0],86.56333333333333
[1, 3, 1, 2, 3, 4],91.06666666666666
[0, 1, 0, 1, 2, 4],79.97666666666667
[0, 2, 3, 3, 0, 2],92.45666666666666
[1, 3, 4, 0, 4, 3],91.37666666666667
[1, 3, 1, 1, 2, 2],92.46666666666665
[1, 1, 1, 0, 2, 0],88.79
[0, 3, 1, 2, 1, 2],92.82333333333334
[1, 4, 3, 3, 4, 1],87.39333333333333
[0, 4, 2, 2, 3, 3],91.52666666666669
[3, 4, 4, 1, 1, 3],92.64666666666666
[4, 2, 1, 4, 3, 3],90.32666666666667
[1, 0, 2, 4, 4, 3],88.84666666666665
[2, 1, 1, 1, 3, 1],90.11000000000001
[2, 2, 0, 4, 4, 3],91.01666666666667
[2, 3, 3, 3, 4, 2],93.08333333333333
[0, 4, 4, 3, 1, 0],92.09666666666665
[3, 3, 0, 1, 3, 0],93.73333333333333
[1, 4, 2, 1, 2, 0],89.71333333333332
[4, 4, 4, 4, 4, 1],50.39
[4, 2, 0, 1, 1, 2],88.18
[1, 3, 3, 3, 4, 0],90.98666666666666
[1, 2, 0, 4, 0, 2],89.47333333333334
[3, 1, 4, 3, 2, 3],93.28
[4, 2, 1, 0, 4, 4],83.5
[2, 2, 4, 2, 0, 1],89.83500000000001
[3, 4, 1, 0, 4, 0],88.495
[4, 1, 4, 0, 0, 1],79.62
[1, 0, 3, 4, 4, 0],73.74
[3, 4, 1, 3, 4, 3],92.22
[2, 1, 0, 0, 4, 3],91.67
[2, 1, 4, 2, 1, 0],89.03999999999999
[3, 2, 4, 0, 2, 2],91.94999999999999
[2, 4, 1, 4, 3, 1],88.83999999999999
[2, 4, 1, 3, 4, 4],89.81
[4, 4, 4, 0, 1, 0],75.765
[0, 1, 1, 3, 2, 3],92.065
[4, 4, 3, 0, 0, 2],86.47
[2, 2, 4, 3, 2, 4],91.91
[1, 2, 3, 4, 1, 1],87.88333333333333
[3, 3, 2, 1, 0, 4],92.99000000000001
[2, 1, 4, 4, 1, 1],85.875
[2, 3, 3, 2, 4, 0],89.75
[2, 1, 0, 2, 0, 1],89.60499999999999
[1, 0, 3, 2, 1, 3],93.66333333333334
[2, 0, 4, 2, 0, 0],88.94
[4, 0, 2, 4, 4, 2],82.62
[4, 0, 3, 1, 0, 3],91.635
[2, 3, 2, 1, 1, 2],93.34
[1, 2, 2, 1, 2, 4],90.22333333333334
[1, 0, 1, 0, 3, 2],92.37333333333333
[0, 1, 2, 2, 3, 2],89.175
[4, 4, 2, 4, 1, 3],83.38
[2, 1, 1, 1, 0, 4],86.96000000000001
[1, 3, 4, 4, 1, 0],80.07
[3, 1, 2, 4, 1, 4],89.505
[0, 0, 2, 4, 1, 4],76.045
[2, 4, 0, 2, 1, 3],91.405
[1, 3, 2, 3, 4, 0],90.97333333333331
[1, 3, 1, 1, 1, 2],88.36333333333334
[2, 0, 2, 1, 1, 1],90.33500000000001
[4, 3, 3, 0, 4, 2],90.765
[4, 4, 1, 1, 2, 3],90.13499999999999
[4, 4, 0, 0, 2, 4],81.435
[4, 1, 0, 2, 1, 0],88.42
[0, 4, 1, 4, 0, 2],82.625
[3, 3, 1, 0, 3, 0],90.91499999999999
[1, 4, 4, 1, 0, 1],62.68666666666667
[3, 4, 0, 2, 0, 0],88.91499999999999
[0, 2, 3, 2, 4, 1],88.96000000000001
[2, 1, 3, 4, 4, 0],86.775
[4, 1, 0, 3, 1, 4],87.565
[2, 0, 3, 3, 0, 1],92.685
[2, 2, 0, 2, 4, 3],92.345
[3, 4, 0, 1, 3, 2],93.795
[1, 2, 4, 1, 1, 0],84.185
[2, 1, 1, 0, 1, 1],89.46000000000001
[3, 1, 0, 1, 2, 0],93.045
[4, 1, 3, 1, 2, 3],92.72999999999999
[1, 1, 3, 4, 2, 4],86.74333333333334
[4, 2, 0, 3, 3, 0],91.91499999999999
[2, 1, 0, 4, 0, 2],88.565
[1, 3, 1, 3, 2, 2],92.98
[4, 3, 2, 3, 2, 3],93.255
[2, 3, 2, 3, 4, 4],91.785
[1, 0, 4, 3, 4, 4],87.45666666666666
[0, 4, 1, 1, 2, 1],79.38
[1, 4, 0, 1, 4, 4],59.99333333333333
[4, 2, 2, 3, 0, 0],91.91499999999999
[4, 0, 2, 3, 1, 3],91.485
[4, 1, 2, 4, 2, 2],89.03
[3, 1, 3, 0, 4, 4],90.83
[2, 1, 1, 0, 2, 3],92.12
[0, 1, 0, 4, 4, 3],91.27000000000001
[3, 1, 1, 2, 2, 1],92.91
[2, 1, 1, 3, 1, 2],92.42
[2, 3, 3, 2, 0, 3],93.455
[1, 0, 0, 1, 2, 0],89.16499999999999
[3, 0, 2, 0, 0, 3],88.945
[0, 1, 4, 3, 3, 3],92.23
[3, 3, 3, 3, 1, 2],93.50999999999999
[2, 4, 0, 4, 4, 2],87.305
[1, 2, 1, 3, 0, 0],91.93333333333334
[4, 2, 2, 0, 3, 3],91.44
[0, 2, 0, 3, 4, 3],92.59
[3, 3, 4, 0, 0, 4],88.26
[2, 0, 0, 3, 4, 3],91.88499999999999
[0, 3, 4, 2, 0, 3],93.10499999999999
[4, 0, 3, 1, 4, 2],86.53999999999999
[1, 1, 4, 1, 1, 0],84.26333333333334
[2, 4, 2, 3, 1, 0],92.375
[2, 3, 0, 0, 2, 2],92.07
[0, 1, 4, 4, 1, 0],75.39333333333333
[4, 3, 3, 3, 3, 1],91.99333333333334
[0, 3, 1, 2, 2, 1],92.28666666666668
[1, 0, 3, 2, 1, 4],91.67
[3, 4, 3, 1, 4, 0],90.96333333333332
[0, 2, 3, 1, 2, 1],89.63
[0, 4, 0, 1, 2, 4],79.3
[2, 1, 2, 3, 0, 1],92.32333333333334
[3, 2, 1, 2, 2, 1],92.54333333333334
[4, 2, 1, 3, 2, 0],91.87333333333333
[1, 4, 0, 3, 0, 3],92.23333333333333
[1, 4, 2, 3, 1, 1],88.03666666666668
[1, 2, 2, 2, 3, 4],91.92666666666666
[4, 3, 0, 2, 0, 1],92.06666666666668
[0, 0, 1, 3, 3, 2],91.96999999999998
[4, 4, 0, 2, 2, 2],89.85666666666667
[1, 2, 4, 0, 0, 3],91.24000000000001
[0, 4, 4, 4, 1, 0],75.47000000000001
[1, 0, 4, 0, 1, 2],88.51333333333334
[0, 4, 3, 2, 0, 2],90.13999999999999
[0, 3, 4, 2, 1, 2],92.67333333333333
[3, 3, 2, 3, 2, 0],93.04333333333334
[4, 3, 3, 2, 3, 1],92.21333333333332
[2, 3, 0, 3, 2, 4],92.51666666666665
[2, 4, 1, 0, 2, 0],86.95
[2, 4, 4, 4, 3, 4],88.91666666666667
[0, 4, 1, 2, 2, 3],91.05666666666667
[0, 0, 2, 4, 3, 1],75.07666666666667
[2, 2, 2, 0, 1, 3],92.03000000000002
[0, 3, 0, 1, 1, 0],86.59333333333335
[1, 2, 2, 1, 4, 1],87.12333333333333
[1, 0, 3, 1, 0, 4],91.12666666666667
[2, 0, 1, 2, 2, 3],92.02999999999999
[4, 2, 2, 4, 1, 4],85.29
[0, 3, 0, 2, 4, 0],88.62
[1, 1, 3, 3, 1, 3],93.18333333333334
[0, 1, 2, 0, 1, 0],10.0
[3, 0, 0, 2, 0, 4],88.85333333333331
[2, 1, 3, 2, 0, 1],92.44666666666667
[2, 4, 3, 4, 4, 2],90.55999999999999
[3, 1, 4, 3, 2, 0],93.05000000000001
[3, 0, 1, 0, 0, 1],91.96666666666665
[4, 1, 1, 1, 1, 1],56.910000000000004
[0, 3, 4, 4, 0, 4],88.64666666666666
[4, 3, 1, 1, 3, 4],86.82333333333334
[2, 3, 0, 2, 4, 3],93.15333333333335
[3, 0, 4, 4, 1, 1],89.98
[3, 1, 3, 4, 0, 0],75.75666666666667
[1, 1, 1, 0, 4, 3],90.88
[3, 3, 0, 2, 2, 2],93.53333333333335
[3, 3, 3, 3, 2, 2],93.47333333333334
[0, 0, 3, 0, 4, 1],10.0
[2, 3, 2, 4, 0, 0],75.53666666666665
[3, 3, 1, 4, 3, 4],92.23666666666668
[1, 3, 1, 2, 4, 3],92.11666666666667
[0, 2, 2, 4, 3, 2],89.67
[2, 2, 1, 1, 2, 3],92.97333333333334
[0, 3, 0, 4, 1, 4],88.69666666666666
[4, 1, 3, 0, 0, 3],92.23333333333333
[2, 4, 1, 1, 1, 4],85.24333333333334
[2, 2, 3, 0, 3, 2],91.83666666666666
[1, 1, 2, 0, 3, 4],91.19333333333333
[4, 4, 4, 0, 3, 2],84.28333333333333
[1, 3, 1, 2, 2, 1],92.02333333333333
[1, 3, 3, 2, 3, 0],92.50333333333333
[2, 3, 2, 1, 3, 1],92.87666666666667
[4, 3, 0, 2, 4, 3],91.99333333333334
[4, 2, 1, 1, 4, 3],87.86333333333333
[2, 2, 3, 4, 0, 3],92.46666666666668
[1, 0, 2, 3, 1, 4],91.90666666666665
[0, 3, 1, 2, 0, 1],92.11
[1, 4, 4, 2, 2, 3],91.28666666666668
[1, 0, 2, 2, 4, 0],88.91000000000001
[3, 1, 4, 4, 1, 3],91.76333333333334
[1, 2, 3, 0, 1, 0],86.54333333333334
[1, 1, 1, 1, 0, 1],70.51666666666667
[3, 2, 3, 0, 2, 1],93.16000000000001
[4, 3, 4, 1, 1, 1],78.31333333333333
[4, 2, 3, 4, 4, 4],85.25333333333333
[2, 3, 0, 4, 4, 2],91.92
[2, 2, 0, 3, 0, 4],91.77
[4, 3, 3, 3, 2, 0],91.73666666666666
[2, 0, 4, 3, 1, 1],91.95
[4, 0, 2, 1, 0, 2],89.15333333333335
[4, 1, 2, 4, 0, 1],85.91000000000001
[0, 1, 3, 1, 1, 1],84.22333333333334
[2, 4, 3, 4, 1, 3],91.53000000000002
[0, 2, 3, 0, 3, 2],86.32333333333334
[1, 3, 3, 3, 1, 4],92.19333333333333
[1, 0, 2, 2, 1, 2],90.62
[2, 3, 1, 4, 1, 3],92.64666666666666
[4, 4, 2, 2, 1, 1],86.56666666666666
[3, 0, 2, 0, 0, 4],88.02
[4, 0, 3, 2, 1, 1],89.83
[2, 0, 4, 3, 0, 4],91.75
[2, 2, 1, 1, 1, 2],90.21
[3, 1, 0, 3, 0, 3],91.83
[3, 1, 4, 3, 2, 2],93.25333333333333
[1, 2, 0, 3, 3, 0],92.02666666666666
[2, 3, 1, 4, 1, 0],88.67666666666668
[3, 2, 0, 3, 3, 2],93.08666666666666
[2, 0, 3, 3, 1, 2],93.04333333333334
[3, 3, 0, 1, 1, 1],92.23333333333333
[0, 2, 1, 2, 1, 4],90.0
[4, 0, 4, 4, 0, 2],78.74333333333334
[2, 1, 0, 3, 0, 3],91.89666666666666
[0, 4, 3, 2, 4, 3],91.37666666666667
[2, 1, 3, 1, 0, 3],93.42333333333333
[1, 1, 4, 4, 1, 1],55.50666666666666
[2, 3, 1, 4, 3, 4],91.04333333333334
[0, 0, 4, 3, 3, 2],92.03333333333335
[0, 4, 4, 1, 2, 1],79.01333333333334
[1, 4, 1, 0, 2, 4],85.48
[1, 3, 4, 2, 4, 3],91.97666666666667
[3, 1, 4, 4, 4, 2],90.25333333333333
[0, 1, 2, 1, 2, 2],89.92666666666666
[3, 1, 0, 2, 2, 2],92.70333333333333
[0, 0, 2, 3, 4, 0],91.96
[1, 1, 4, 1, 3, 0],91.87666666666667
[3, 3, 0, 3, 0, 1],92.07000000000001
[1, 3, 1, 2, 1, 2],92.55666666666667
[1, 0, 4, 3, 3, 4],90.05333333333333
[2, 1, 2, 0, 2, 0],86.70666666666666
[0, 2, 3, 2, 2, 4],89.83333333333333
[4, 3, 0, 4, 2, 2],91.95666666666666
[3, 2, 0, 0, 1, 4],91.64999999999999
[4, 3, 3, 4, 1, 4],86.48666666666666
[2, 3, 4, 1, 0, 1],92.07666666666667
[1, 1, 3, 0, 2, 2],92.05333333333333
[1, 4, 2, 0, 4, 3],90.00666666666666
[2, 2, 3, 2, 4, 1],91.90666666666668
[4, 4, 0, 1, 1, 4],59.64333333333334
[3, 3, 0, 1, 0, 4],91.00666666666666
[0, 0, 3, 2, 1, 3],88.52
[2, 3, 0, 2, 0, 1],92.13666666666666
[0, 3, 4, 3, 4, 1],92.12
[1, 3, 1, 4, 4, 3],87.67333333333333
[1, 3, 3, 2, 2, 2],92.69333333333333
[1, 2, 4, 3, 4, 4],86.71
[1, 0, 0, 1, 2, 2],89.83999999999999
[0, 1, 0, 4, 3, 4],73.20333333333333
[2, 4, 2, 3, 2, 3],92.58666666666666
[0, 4, 2, 2, 1, 1],88.86
[2, 1, 4, 4, 2, 1],88.24000000000001
[3, 4, 1, 0, 2, 1],91.88666666666666
[2, 1, 1, 3, 2, 0],92.22666666666665
[3, 0, 1, 2, 1, 0],92.38333333333333
[2, 4, 2, 4, 1, 1],87.35333333333334
[1, 1, 3, 3, 1, 1],88.17999999999999
[3, 4, 3, 1, 4, 2],93.05
[0, 0, 4, 0, 1, 1],10.0
[3, 2, 2, 1, 3, 1],93.75999999999999
[3, 2, 4, 2, 3, 3],93.31333333333333
[3, 3, 2, 1, 3, 1],93.71333333333332
[2, 2, 0, 2, 2, 0],88.83666666666666
[1, 3, 1, 0, 0, 0],10.0
[4, 0, 1, 4, 3, 3],85.03
[4, 3, 4, 2, 2, 2],92.32333333333332
[2, 3, 2, 1, 4, 1],91.99000000000001
[4, 3, 4, 4, 3, 2],90.92666666666668
[0, 1, 1, 0, 1, 2],88.96333333333332
[3, 2, 3, 2, 1, 1],93.05333333333333
[0, 2, 0, 0, 3, 0],10.0
[1, 2, 4, 4, 3, 4],86.75333333333333
[2, 3, 4, 1, 1, 1],92.04333333333334
[4, 2, 3, 0, 1, 1],89.90666666666665
[1, 2, 0, 1, 1, 4],86.78000000000002
[1, 2, 3, 4, 4, 1],87.48333333333333
[2, 2, 0, 2, 2, 1],89.20666666666666
[4, 3, 1, 0, 2, 4],87.48
[0, 4, 4, 3, 4, 0],91.87666666666667
[1, 3, 0, 1, 0, 0],86.88
[4, 0, 4, 2, 2, 2],90.13666666666666
